flow_id,src,dst,path_idx,path_hops,demand_mbps,rate_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
239,4,11,0,q_r5_r13 | q_r13_r12,289.2261,140.0424,35011500,5482500,29529000,84.34
240,4,11,1,q_r5_r15 | q_r15_r12,289.2261,143.3655,35842500,11299500,24543000,68.47
241,4,11,2,q_r5_r8 | q_r8_r13 | q_r13_r12,289.2261,2.0361,510000,69000,441000,86.47
242,4,11,3,q_r5_r19 | q_r19_r22 | q_r22_r15 | q_r15_r12,289.2261,3.7821,946500,256500,690000,72.90
243,4,12,0,q_r5_r13,33.3164,33.3163,8329500,8329500,0,0.00
244,4,13,0,q_r5_r7 | q_r7_r14,0.5089,0.3225,81000,81000,0,0.00
245,4,13,1,q_r5_r15 | q_r15_r2 | q_r2_r14,0.5089,0.1198,30000,30000,0,0.00
246,4,13,2,q_r5_r7 | q_r7_r2 | q_r2_r14,0.5089,0.0664,18000,18000,0,0.00
247,4,14,0,q_r5_r15,62.9775,62.8043,15702000,15702000,0,0.00
248,4,14,3,q_r5_r7 | q_r7_r22 | q_r22_r15,62.9775,0.1677,42000,42000,0,0.00
249,4,15,0,q_r5_r1 | q_r1_r16,61.0443,9.2818,2320500,2320500,0,0.00
250,4,15,1,q_r5_r19 | q_r19_r22 | q_r22_r16,61.0443,40.2199,10056000,10056000,0,0.00
251,4,15,2,q_r5_r7 | q_r7_r22 | q_r22_r16,61.0443,2.1239,531000,531000,0,0.00
252,4,15,3,q_r5_r15 | q_r15_r22 | q_r22_r16,61.0443,9.4187,2355000,2355000,0,0.00
253,4,16,0,q_r5_r19 | q_r19_r17,4.5970,3.1325,784500,784500,0,0.00
254,4,16,1,q_r5_r4 | q_r4_r17,4.5970,1.0862,273000,273000,0,0.00
255,4,16,2,q_r5_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,4.5970,0.3752,94500,94500,0,0.00
256,4,17,0,q_r5_r13 | q_r13_r6 | q_r6_r18,23.8576,8.0874,2022000,2022000,0,0.00
257,4,17,1,q_r5_r19 | q_r19_r22 | q_r22_r18,23.8576,0.6324,159000,159000,0,0.00
258,4,17,2,q_r5_r7 | q_r7_r22 | q_r22_r18,23.8576,15.0643,3766500,3766500,0,0.00
259,4,17,3,q_r5_r15 | q_r15_r22 | q_r22_r18,23.8576,0.0735,19500,19500,0,0.00
260,4,18,0,q_r5_r19,651.8047,548.7340,137184000,137184000,0,0.00
261,4,18,1,q_r5_r7 | q_r7_r22 | q_r22_r19,651.8047,20.0718,5019000,5019000,0,0.00
262,4,18,2,q_r5_r15 | q_r15_r22 | q_r22_r19,651.8047,82.4489,20613000,20613000,0,0.00
263,4,18,3,q_r5_r4 | q_r4_r17 | q_r17_r19,651.8047,0.5502,138000,138000,0,0.00
264,4,19,0,q_r5_r1 | q_r1_r20,711.0453,334.2323,83559000,83556000,3000,0.00
265,4,19,1,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,711.0453,34.4153,8604000,8602500,1500,0.02
266,4,19,2,q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,711.0453,328.8008,82201500,82198500,3000,0.00
267,4,19,3,q_r5_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,711.0453,13.5969,3400500,3399000,1500,0.04
268,4,20,0,q_r5_r4 | q_r4_r21,17.3422,16.9460,4237500,4237500,0,0.00
269,4,20,1,q_r5_r1 | q_r1_r10 | q_r10_r21,17.3422,0.3857,97500,97500,0,0.00
270,4,20,2,q_r5_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,17.3422,0.0105,3000,1500,1500,50.00
271,4,21,0,q_r5_r19 | q_r19_r22,148.0090,57.4068,14352000,14352000,0,0.00
272,4,21,1,q_r5_r7 | q_r7_r22,148.0090,3.1184,780000,780000,0,0.00
273,4,21,2,q_r5_r15 | q_r15_r22,148.0090,83.7382,20935500,20935500,0,0.00
274,4,21,3,q_r5_r11 | q_r11_r22,148.0090,3.7455,937500,937500,0,0.00
275,5,0,0,q_r6_r13 | q_r13_r5 | q_r5_r1,26.7508,1.6547,414000,414000,0,0.00
276,5,0,1,q_r6_r7 | q_r7_r3 | q_r3_r1,26.7508,2.1993,550500,549000,1500,0.27
277,5,0,2,q_r6_r13 | q_r13_r3 | q_r3_r1,26.7508,17.0501,4263000,4263000,0,0.00
278,5,0,3,q_r6_r7 | q_r7_r5 | q_r5_r1,26.7508,5.8466,1462500,1462500,0,0.00
279,5,1,0,q_r6_r7 | q_r7_r2,1.5913,1.4478,363000,363000,0,0.00
280,5,1,3,q_r6_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,1.5913,0.1435,36000,36000,0,0.00
281,5,2,0,q_r6_r13 | q_r13_r3,90.1417,19.6778,4920000,4920000,0,0.00
282,5,2,1,q_r6_r7 | q_r7_r3,90.1417,70.4633,17616000,17616000,0,0.00
283,5,3,0,q_r6_r13 | q_r13_r5 | q_r5_r4,0.7802,0.6099,153000,153000,0,0.00
284,5,3,1,q_r6_r7 | q_r7_r5 | q_r5_r4,0.7802,0.1635,42000,42000,0,0.00
285,5,4,0,q_r6_r13 | q_r13_r5,145.4697,115.4095,28852500,28852500,0,0.00
286,5,4,1,q_r6_r7 | q_r7_r5,145.4697,29.6598,7416000,7416000,0,0.00
287,5,4,3,q_r6_r18 | q_r18_r22 | q_r22_r19 | q_r19_r5,145.4697,0.4004,100500,99000,1500,1.49
288,5,6,0,q_r6_r7,31.9313,31.9312,7983000,7983000,0,0.00
289,5,7,0,q_r6_r13 | q_r13_r8,14.6969,14.6801,3670500,3670500,0,0.00
290,5,7,1,q_r6_r7 | q_r7_r5 | q_r5_r8,14.6969,0.0143,4500,4500,0,0.00
291,5,8,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.0973,0.0327,9000,9000,0,0.00
292,5,8,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.0973,0.0336,9000,9000,0,0.00
293,5,8,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.0973,0.0288,7500,7500,0,0.00
294,5,9,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,14.5143,0.6653,166500,165000,1500,0.90
295,5,9,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,14.5143,0.8541,214500,214500,0,0.00
296,5,9,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,14.5143,9.6217,2406000,2404500,1500,0.06
297,5,9,3,q_r6_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,14.5143,3.3732,844500,844500,0,0.00
298,5,10,2,q_r6_r7 | q_r7_r22 | q_r22_r11,0.0457,0.0353,9000,9000,0,0.00
299,5,11,0,q_r6_r13 | q_r13_r12,2.3532,0.6909,174000,25500,148500,85.34
300,5,11,1,q_r6_r18 | q_r18_r22 | q_r22_r15 | q_r15_r12,2.3532,0.2214,55500,15000,40500,72.97
301,5,11,2,q_r6_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,2.3532,1.4129,354000,93000,261000,73.73
302,5,11,3,q_r6_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,2.3532,0.0279,7500,4500,3000,40.00
303,5,12,0,q_r6_r13,20.1540,20.1540,5040000,5038500,1500,0.03
304,5,13,0,q_r6_r7 | q_r7_r14,0.3569,0.2158,54000,54000,0,0.00
305,5,13,1,q_r6_r7 | q_r7_r2 | q_r2_r14,0.3569,0.1352,34500,33000,1500,4.35
306,5,14,0,q_r6_r18 | q_r18_r22 | q_r22_r15,20.8332,5.6038,1401000,1401000,0,0.00
307,5,14,1,q_r6_r13 | q_r13_r12 | q_r12_r15,20.8332,3.3428,837000,105000,732000,87.46
308,5,14,2,q_r6_r7 | q_r7_r22 | q_r22_r15,20.8332,11.6713,2919000,2917500,1500,0.05
309,5,14,3,q_r6_r13 | q_r13_r5 | q_r5_r15,20.8332,0.2154,54000,52500,1500,2.78
310,5,15,0,q_r6_r18 | q_r18_r22 | q_r22_r16,7.6451,6.8349,1710000,1710000,0,0.00
311,5,15,1,q_r6_r7 | q_r7_r22 | q_r22_r16,7.6451,0.7943,199500,198000,1500,0.75
312,5,15,2,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,7.6451,0.0115,3000,3000,0,0.00
313,5,16,0,q_r6_r18 | q_r18_r22 | q_r22_r19 | q_r19_r17,0.6149,0.1257,31500,31500,0,0.00
314,5,16,2,q_r6_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,0.6149,0.4679,117000,115500,1500,1.28
315,5,16,3,q_r6_r13 | q_r13_r5 | q_r5_r4 | q_r4_r17,0.6149,0.0151,4500,3000,1500,33.33
316,5,17,0,q_r6_r18,3.4121,3.3222,831000,831000,0,0.00
317,5,17,1,q_r6_r7 | q_r7_r22 | q_r22_r18,3.4121,0.0890,22500,21000,1500,6.67
318,5,18,0,q_r6_r18 | q_r18_r22 | q_r22_r19,12.8274,0.3707,93000,93000,0,0.00
319,5,18,1,q_r6_r13 | q_r13_r5 | q_r5_r19,12.8274,0.5879,147000,145500,1500,1.02
320,5,18,2,q_r6_r7 | q_r7_r22 | q_r22_r19,12.8274,11.8506,2964000,2962500,1500,0.05
321,5,18,3,q_r6_r7 | q_r7_r5 | q_r5_r19,12.8274,0.0182,6000,4500,1500,25.00
322,5,19,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,1.9417,0.3428,87000,85500,1500,1.72
323,5,19,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,1.9417,0.0485,13500,12000,1500,11.11
324,5,19,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,1.9417,0.8437,211500,210000,1500,0.71
325,5,19,3,q_r6_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,1.9417,0.7067,177000,175500,1500,0.85
326,5,20,0,q_r6_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,0.4804,0.3329,84000,82500,1500,1.79
327,5,20,1,q_r6_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,0.4804,0.1046,27000,25500,1500,5.56
328,5,20,3,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r21,0.4804,0.0371,10500,9000,1500,14.29
329,5,21,0,q_r6_r18 | q_r18_r22,102.7719,102.7341,25684500,25684500,0,0.00
330,5,21,1,q_r6_r7 | q_r7_r22,102.7719,0.0241,7500,6000,1500,20.00
331,5,21,2,q_r6_r13 | q_r13_r12 | q_r12_r15 | q_r15_r22,102.7719,0.0115,3000,0,3000,100.00
332,6,0,0,q_r7_r3 | q_r3_r1,5.2377,0.4925,124500,124500,0,0.00
333,6,0,1,q_r7_r5 | q_r5_r1,5.2377,4.7408,1186500,1186500,0,0.00
334,6,1,0,q_r7_r2,19.0887,18.5121,4629000,4629000,0,0.00
335,6,1,2,q_r7_r22 | q_r22_r15 | q_r15_r2,19.0887,0.3467,87000,87000,0,0.00
336,6,1,3,q_r7_r5 | q_r5_r15 | q_r15_r2,19.0887,0.2298,58500,58500,0,0.00
337,6,2,0,q_r7_r3,54.3564,54.3394,13585500,13585500,0,0.00
338,6,2,2,q_r7_r5 | q_r5_r13 | q_r13_r3,54.3564,0.0161,4500,4500,0,0.00
339,6,3,0,q_r7_r5 | q_r5_r4,15.4332,15.0142,3754500,3754500,0,0.00
340,6,3,1,q_r7_r22 | q_r22_r19 | q_r19_r17 | q_r17_r4,15.4332,0.1937,49500,49500,0,0.00
341,6,3,2,q_r7_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,15.4332,0.2205,55500,55500,0,0.00
342,6,4,0,q_r7_r5,57.8851,57.6277,14407500,14407500,0,0.00
343,6,4,1,q_r7_r22 | q_r22_r19 | q_r19_r5,57.8851,0.0972,25500,25500,0,0.00
344,6,4,3,q_r7_r22 | q_r22_r15 | q_r15_r5,57.8851,0.1572,40500,40500,0,0.00
345,6,5,0,q_r7_r6,37.3139,37.3119,9328500,9328500,0,0.00
346,6,7,0,q_r7_r5 | q_r5_r8,10.9373,2.1108,528000,528000,0,0.00
347,6,7,1,q_r7_r3 | q_r3_r13 | q_r13_r8,10.9373,0.0396,10500,10500,0,0.00
348,6,7,2,q_r7_r5 | q_r5_r13 | q_r13_r8,10.9373,6.3497,1588500,1588500,0,0.00
349,6,7,3,q_r7_r6 | q_r6_r13 | q_r13_r8,10.9373,2.4372,610500,610500,0,0.00
350,6,8,0,q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,1.0860,0.4380,111000,109500,1500,1.35
351,6,8,1,q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.0860,0.4120,103500,103500,0,0.00
352,6,8,2,q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r9,1.0860,0.0360,10500,9000,1500,14.29
353,6,8,3,q_r7_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.0860,0.2000,51000,51000,0,0.00
354,6,9,0,q_r7_r3 | q_r3_r1 | q_r1_r10,1.5169,0.0640,16500,16500,0,0.00
355,6,9,1,q_r7_r5 | q_r5_r1 | q_r1_r10,1.5169,0.9694,243000,243000,0,0.00
356,6,9,3,q_r7_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,1.5169,0.4835,121500,121500,0,0.00
357,6,10,0,q_r7_r22 | q_r22_r11,0.4954,0.0499,13500,13500,0,0.00
358,6,10,1,q_r7_r5 | q_r5_r11,0.4954,0.3671,93000,93000,0,0.00
359,6,10,2,q_r7_r22 | q_r22_r19 | q_r19_r5 | q_r5_r11,0.4954,0.0697,18000,18000,0,0.00
360,6,11,0,q_r7_r22 | q_r22_r15 | q_r15_r12,1.1876,0.0137,4500,1500,3000,66.67
361,6,11,1,q_r7_r3 | q_r3_r13 | q_r13_r12,1.1876,0.6592,165000,31500,133500,80.91
362,6,11,3,q_r7_r5 | q_r5_r13 | q_r13_r12,1.1876,0.5124,129000,9000,120000,93.02
363,6,12,0,q_r7_r3 | q_r3_r13,1.7098,0.0311,9000,9000,0,0.00
364,6,12,1,q_r7_r6 | q_r6_r13,1.7098,0.2157,54000,54000,0,0.00
365,6,12,2,q_r7_r5 | q_r5_r13,1.7098,1.4630,366000,366000,0,0.00
366,6,13,0,q_r7_r14,0.2126,0.1193,30000,30000,0,0.00
367,6,13,1,q_r7_r2 | q_r2_r14,0.2126,0.0366,10500,10500,0,0.00
368,6,13,2,q_r7_r22 | q_r22_r15 | q_r15_r2 | q_r2_r14,0.2126,0.0532,13500,13500,0,0.00
369,6,14,0,q_r7_r22 | q_r22_r15,426.4231,4.7367,1185000,1185000,0,0.00
370,6,14,1,q_r7_r5 | q_r5_r15,426.4231,32.9489,8238000,8236500,1500,0.02
371,6,14,2,q_r7_r2 | q_r2_r15,426.4231,388.7375,97185000,97182000,3000,0.00
372,6,15,0,q_r7_r22 | q_r22_r16,8.1944,5.7981,1450500,1450500,0,0.00
373,6,15,2,q_r7_r5 | q_r5_r1 | q_r1_r16,8.1944,2.2006,550500,549000,1500,0.27
374,6,15,3,q_r7_r6 | q_r6_r18 | q_r18_r22 | q_r22_r16,8.1944,0.1922,49500,49500,0,0.00
375,6,16,0,q_r7_r22 | q_r22_r19 | q_r19_r17,6.8608,1.4649,367500,367500,0,0.00
376,6,16,1,q_r7_r5 | q_r5_r19 | q_r19_r17,6.8608,5.2253,1306500,1305000,1500,0.11
377,6,16,2,q_r7_r5 | q_r5_r4 | q_r4_r17,6.8608,0.1692,43500,42000,1500,3.45
378,6,17,0,q_r7_r22 | q_r22_r18,1.3195,0.5227,132000,132000,0,0.00
379,6,17,1,q_r7_r6 | q_r6_r18,1.3195,0.7809,196500,196500,0,0.00
380,6,17,2,q_r7_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,1.3195,0.0110,3000,3000,0,0.00
381,6,18,0,q_r7_r22 | q_r22_r19,55.0836,1.8767,469500,469500,0,0.00
382,6,18,1,q_r7_r5 | q_r5_r19,55.0836,52.8990,13225500,13224000,1500,0.01
383,6,18,2,q_r7_r22 | q_r22_r15 | q_r15_r5 | q_r5_r19,55.0836,0.3077,78000,78000,0,0.00
384,6,19,0,q_r7_r3 | q_r3_r1 | q_r1_r20,7.0540,2.1905,549000,549000,0,0.00
385,6,19,1,q_r7_r5 | q_r5_r1 | q_r1_r20,7.0540,4.4708,1119000,1117500,1500,0.13
386,6,19,3,q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,7.0540,0.3926,99000,99000,0,0.00
387,6,20,0,q_r7_r5 | q_r5_r4 | q_r4_r21,5.2265,4.5344,1134000,1132500,1500,0.13
388,6,20,1,q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r21,5.2265,0.0880,22500,21000,1500,6.67
389,6,20,2,q_r7_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,5.2265,0.6002,151500,150000,1500,0.99
390,6,21,0,q_r7_r22,23.7019,23.7016,5926500,5926500,0,0.00
391,7,0,0,q_r8_r5 | q_r5_r1,61.7940,18.3428,4587000,4587000,0,0.00
392,7,0,1,q_r8_r13 | q_r13_r5 | q_r5_r1,61.7940,13.3894,3348000,3348000,0,0.00
393,7,0,2,q_r8_r13 | q_r13_r3 | q_r3_r1,61.7940,29.4987,7375500,7375500,0,0.00
394,7,0,3,q_r8_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1,61.7940,0.5631,141000,139500,1500,1.06
395,7,1,0,q_r8_r5 | q_r5_r7 | q_r7_r2,5.5875,1.6299,408000,408000,0,0.00
396,7,1,1,q_r8_r5 | q_r5_r15 | q_r15_r2,5.5875,1.7279,432000,432000,0,0.00
397,7,1,2,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r2,5.5875,1.3935,349500,39000,310500,88.84
398,7,1,3,q_r8_r5 | q_r5_r7 | q_r7_r14 | q_r14_r2,5.5875,0.8362,210000,210000,0,0.00
399,7,2,0,q_r8_r13 | q_r13_r3,17.3154,12.6241,3157500,3156000,1500,0.05
400,7,2,1,q_r8_r5 | q_r5_r13 | q_r13_r3,17.3154,1.5356,384000,384000,0,0.00
401,7,2,2,q_r8_r5 | q_r5_r7 | q_r7_r3,17.3154,1.7220,432000,430500,1500,0.35
402,7,2,3,q_r8_r5 | q_r5_r1 | q_r1_r3,17.3154,1.4337,358500,357000,1500,0.42
403,7,3,0,q_r8_r5 | q_r5_r4,1.5444,0.7036,177000,177000,0,0.00
404,7,3,1,q_r8_r13 | q_r13_r5 | q_r5_r4,1.5444,0.7804,196500,196500,0,0.00
405,7,3,2,q_r8_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,1.5444,0.0213,6000,6000,0,0.00
406,7,3,3,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r5 | q_r5_r4,1.5444,0.0392,10500,1500,9000,85.71
407,7,4,0,q_r8_r5,3479.3457,1288.0318,322008000,322005000,3000,0.00
408,7,4,1,q_r8_r13 | q_r13_r5,3479.3457,1211.9069,302977500,302973000,4500,0.00
409,7,4,2,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r5,3479.3457,266.8030,66702000,10674000,56028000,84.00
410,7,4,3,q_r8_r13 | q_r13_r6 | q_r6_r7 | q_r7_r5,3479.3457,712.6038,178152000,178146000,6000,0.00
411,7,5,0,q_r8_r13 | q_r13_r6,4.5652,3.2457,811500,811500,0,0.00
412,7,5,1,q_r8_r5 | q_r5_r13 | q_r13_r6,4.5652,0.4198,105000,105000,0,0.00
413,7,5,2,q_r8_r5 | q_r5_r7 | q_r7_r6,4.5652,0.3648,91500,91500,0,0.00
414,7,5,3,q_r8_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,4.5652,0.5350,135000,135000,0,0.00
415,7,6,0,q_r8_r5 | q_r5_r7,2.9390,0.5246,132000,132000,0,0.00
416,7,6,1,q_r8_r13 | q_r13_r6 | q_r6_r7,2.9390,0.4109,103500,103500,0,0.00
417,7,6,2,q_r8_r13 | q_r13_r5 | q_r5_r7,2.9390,1.6844,421500,421500,0,0.00
418,7,6,3,q_r8_r13 | q_r13_r3 | q_r3_r7,2.9390,0.3190,81000,81000,0,0.00
419,7,8,0,q_r8_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,2.7658,0.7566,190500,189000,1500,0.79
420,7,8,1,q_r8_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,2.7658,0.9778,244500,243000,1500,0.61
421,7,8,2,q_r8_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,2.7658,0.7423,186000,184500,1500,0.81
422,7,8,3,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,2.7658,0.2891,73500,72000,1500,2.04
423,7,9,0,q_r8_r5 | q_r5_r1 | q_r1_r10,61.5786,15.3480,3838500,3835500,3000,0.08
424,7,9,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,61.5786,14.0464,3513000,3511500,1500,0.04
425,7,9,2,q_r8_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,61.5786,3.4462,862500,861000,1500,0.17
426,7,9,3,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,61.5786,28.7380,7185000,7183500,1500,0.02
427,7,10,0,q_r8_r5 | q_r5_r11,0.1690,0.0958,24000,22500,1500,6.25
428,7,10,1,q_r8_r13 | q_r13_r5 | q_r5_r11,0.1690,0.0551,15000,13500,1500,10.00
429,7,11,0,q_r8_r13 | q_r13_r12,1.1563,0.7266,183000,24000,159000,86.89
430,7,11,1,q_r8_r5 | q_r5_r13 | q_r13_r12,1.1563,0.1401,36000,1500,34500,95.83
431,7,11,2,q_r8_r5 | q_r5_r15 | q_r15_r12,1.1563,0.1047,27000,6000,21000,77.78
432,7,11,3,q_r8_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,1.1563,0.1849,46500,7500,39000,83.87
433,7,12,0,q_r8_r13,5.7971,5.5079,1377000,1375500,1500,0.11
434,7,12,1,q_r8_r5 | q_r5_r13,5.7971,0.2821,72000,70500,1500,2.08
435,7,13,0,q_r8_r5 | q_r5_r7 | q_r7_r14,0.2729,0.0868,22500,21000,1500,6.67
436,7,13,1,q_r8_r13 | q_r13_r6 | q_r6_r7 | q_r7_r14,0.2729,0.0269,7500,6000,1500,20.00
437,7,13,2,q_r8_r5 | q_r5_r15 | q_r15_r2 | q_r2_r14,0.2729,0.0791,21000,19500,1500,7.14
438,7,13,3,q_r8_r5 | q_r5_r7 | q_r7_r2 | q_r2_r14,0.2729,0.0800,21000,19500,1500,7.14
439,7,14,0,q_r8_r5 | q_r5_r15,10.4663,4.2262,1057500,1056000,1500,0.14
440,7,14,1,q_r8_r13 | q_r13_r12 | q_r12_r15,10.4663,6.2022,1551000,195000,1356000,87.43
441,7,14,3,q_r8_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,10.4663,0.0378,10500,1500,9000,85.71
442,7,15,0,q_r8_r5 | q_r5_r1 | q_r1_r16,8.5212,2.1735,544500,543000,1500,0.28
443,7,15,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,8.5212,2.0654,517500,516000,1500,0.29
444,7,15,2,q_r8_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,8.5212,0.6115,153000,151500,1500,0.98
445,7,15,3,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r16,8.5212,3.6708,918000,916500,1500,0.16
446,7,16,0,q_r8_r5 | q_r5_r19 | q_r19_r17,0.4410,0.0632,16500,15000,1500,9.09
447,7,16,1,q_r8_r5 | q_r5_r4 | q_r4_r17,0.4410,0.0966,25500,24000,1500,5.88
448,7,16,2,q_r8_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17,0.4410,0.0826,21000,19500,1500,7.14
449,7,16,3,q_r8_r13 | q_r13_r5 | q_r5_r4 | q_r4_r17,0.4410,0.1986,51000,49500,1500,2.94
450,7,17,0,q_r8_r13 | q_r13_r6 | q_r6_r18,8.3264,5.3432,1336500,1335000,1500,0.11
451,7,17,1,q_r8_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,8.3264,1.1267,282000,280500,1500,0.53
452,7,17,2,q_r8_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,8.3264,1.0046,252000,250500,1500,0.60
453,7,17,3,q_r8_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,8.3264,0.8520,214500,211500,3000,1.40
454,7,18,0,q_r8_r5 | q_r5_r19,89.6827,34.3019,8575500,8574000,1500,0.02
455,7,18,1,q_r8_r13 | q_r13_r5 | q_r5_r19,89.6827,52.9781,13245000,13243500,1500,0.01
456,7,18,2,q_r8_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,89.6827,1.4328,358500,357000,1500,0.42
457,7,18,3,q_r8_r5 | q_r5_r15 | q_r15_r22 | q_r22_r19,89.6827,0.9699,243000,241500,1500,0.62
458,7,19,0,q_r8_r5 | q_r5_r1 | q_r1_r20,5.7984,1.7842,447000,445500,1500,0.34
459,7,19,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,5.7984,1.4140,354000,352500,1500,0.42
460,7,19,2,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,5.7984,2.4261,607500,606000,1500,0.25
461,7,19,3,q_r8_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,5.7984,0.1741,45000,43500,1500,3.33
462,7,20,0,q_r8_r5 | q_r5_r4 | q_r4_r21,0.0559,0.0178,4500,3000,1500,33.33
463,7,20,1,q_r8_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,0.0559,0.0235,6000,4500,1500,25.00
464,7,21,0,q_r8_r5 | q_r5_r19 | q_r19_r22,377.4590,107.7658,26941500,26940000,1500,0.01
465,7,21,1,q_r8_r5 | q_r5_r7 | q_r7_r22,377.4590,47.1024,11776500,11775000,1500,0.01
466,7,21,2,q_r8_r5 | q_r5_r15 | q_r15_r22,377.4590,114.7659,28692000,28690500,1500,0.01
467,7,21,3,q_r8_r5 | q_r5_r11 | q_r11_r22,377.4590,107.8250,26956500,26955000,1500,0.01
468,8,0,0,q_r9_r20 | q_r20_r1,1146.1602,503.8458,125962500,125959500,3000,0.00
469,8,0,1,q_r9_r10 | q_r10_r1,1146.1602,381.1433,95286000,95284500,1500,0.00
470,8,0,2,q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r1,1146.1602,250.6741,62670000,62667000,3000,0.00
471,8,0,3,q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,1146.1602,10.4970,2625000,2625000,0,0.00
472,8,1,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.2519,0.0391,10500,10500,0,0.00
473,8,1,1,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.2519,0.0343,9000,9000,0,0.00
474,8,1,2,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.2519,0.0960,24000,24000,0,0.00
475,8,1,3,q_r9_r10 | q_r10_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.2519,0.0826,21000,21000,0,0.00
476,8,2,0,q_r9_r20 | q_r20_r1 | q_r1_r3,6.7059,6.0315,1509000,1509000,0,0.00
477,8,2,1,q_r9_r10 | q_r10_r1 | q_r1_r3,6.7059,0.1077,27000,27000,0,0.00
478,8,2,2,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,6.7059,0.3002,76500,76500,0,0.00
