flow_id,src,dst,path_idx,path_hops,demand_mbps,rate_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
242,4,18,3,q_r5_r4 | q_r4_r17 | q_r17_r19,711.3158,0.6004,151500,151500,0,0.00
243,4,19,0,q_r5_r1 | q_r1_r20,743.1857,349.3401,87336000,87334500,1500,0.00
244,4,19,1,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,743.1857,35.9709,8994000,8991000,3000,0.03
245,4,19,2,q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,743.1857,343.6631,85917000,85912500,4500,0.01
246,4,19,3,q_r5_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,743.1857,14.2115,3553500,3552000,1500,0.04
247,4,20,0,q_r5_r4 | q_r4_r21,37.6224,36.7630,9192000,9192000,0,0.00
248,4,20,1,q_r5_r1 | q_r1_r10 | q_r10_r21,37.6224,0.8366,210000,210000,0,0.00
249,4,20,2,q_r5_r19 | q_r19_r17 | q_r17_r4 | q_r4_r21,37.6224,0.0227,6000,6000,0,0.00
250,4,21,0,q_r5_r19 | q_r19_r22,154.5702,59.9516,14988000,14988000,0,0.00
251,4,21,1,q_r5_r7 | q_r7_r22,154.5702,3.2567,814500,814500,0,0.00
252,4,21,2,q_r5_r15 | q_r15_r22,154.5702,87.4503,21864000,21862500,1500,0.01
253,4,21,3,q_r5_r11 | q_r11_r22,154.5702,3.9116,978000,978000,0,0.00
254,5,0,0,q_r6_r13 | q_r13_r5 | q_r5_r1,27.7436,1.7161,430500,430500,0,0.00
255,5,0,1,q_r6_r7 | q_r7_r3 | q_r3_r1,27.7436,2.2809,571500,570000,1500,0.26
256,5,0,2,q_r6_r13 | q_r13_r3 | q_r3_r1,27.7436,17.6829,4422000,4422000,0,0.00
257,5,0,3,q_r6_r7 | q_r7_r5 | q_r5_r1,27.7436,6.0636,1516500,1516500,0,0.00
258,5,1,0,q_r6_r7 | q_r7_r2,0.8750,0.7960,199500,199500,0,0.00
259,5,1,3,q_r6_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,0.8750,0.0789,21000,21000,0,0.00
260,5,2,0,q_r6_r13 | q_r13_r3,57.8691,12.6327,3159000,3159000,0,0.00
261,5,2,1,q_r6_r7 | q_r7_r3,57.8691,45.2360,11310000,11310000,0,0.00
262,5,3,0,q_r6_r13 | q_r13_r5 | q_r5_r4,1.8024,1.4089,352500,352500,0,0.00
263,5,3,1,q_r6_r7 | q_r7_r5 | q_r5_r4,1.8024,0.3778,94500,94500,0,0.00
264,5,3,3,q_r6_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,1.8024,0.0157,4500,4500,0,0.00
265,5,4,0,q_r6_r13 | q_r13_r5,137.7777,109.3070,27327000,27327000,0,0.00
266,5,4,1,q_r6_r7 | q_r7_r5,137.7777,28.0915,7023000,7023000,0,0.00
267,5,4,3,q_r6_r18 | q_r18_r22 | q_r22_r19 | q_r19_r5,137.7777,0.3792,96000,96000,0,0.00
268,5,6,0,q_r6_r7,13.7873,13.7873,3447000,3447000,0,0.00
269,5,7,0,q_r6_r13 | q_r13_r8,12.7703,12.7558,3189000,3189000,0,0.00
270,5,7,1,q_r6_r7 | q_r7_r5 | q_r5_r8,12.7703,0.0124,4500,4500,0,0.00
271,5,8,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.4294,0.1441,37500,36000,1500,4.00
272,5,8,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.4294,0.1484,37500,36000,1500,4.00
273,5,8,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.4294,0.1270,33000,33000,0,0.00
274,5,9,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,10.4944,0.4810,121500,121500,0,0.00
275,5,9,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,10.4944,0.6176,154500,154500,0,0.00
276,5,9,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,10.4944,6.9569,1740000,1740000,0,0.00
277,5,9,3,q_r6_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,10.4944,2.4389,610500,610500,0,0.00
278,5,10,2,q_r6_r7 | q_r7_r22 | q_r22_r11,0.1061,0.0819,21000,21000,0,0.00
279,5,10,3,q_r6_r7 | q_r7_r5 | q_r5_r11,0.1061,0.0127,4500,4500,0,0.00
280,5,11,0,q_r6_r13 | q_r13_r12,2.9083,0.8539,214500,40500,174000,81.12
281,5,11,1,q_r6_r18 | q_r18_r22 | q_r22_r15 | q_r15_r12,2.9083,0.2737,69000,10500,58500,84.78
282,5,11,2,q_r6_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,2.9083,1.7462,438000,127500,310500,70.89
283,5,11,3,q_r6_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,2.9083,0.0345,9000,4500,4500,50.00
284,5,12,0,q_r6_r13,10.4269,10.4269,2607000,2607000,0,0.00
285,5,13,0,q_r6_r7 | q_r7_r14,0.0515,0.0311,9000,7500,1500,16.67
286,5,13,1,q_r6_r7 | q_r7_r2 | q_r2_r14,0.0515,0.0195,6000,4500,1500,25.00
287,5,14,0,q_r6_r18 | q_r18_r22 | q_r22_r15,17.6153,4.7382,1185000,1185000,0,0.00
288,5,14,1,q_r6_r13 | q_r13_r12 | q_r12_r15,17.6153,2.8264,708000,97500,610500,86.23
289,5,14,2,q_r6_r7 | q_r7_r22 | q_r22_r15,17.6153,9.8686,2467500,2466000,1500,0.06
290,5,14,3,q_r6_r13 | q_r13_r5 | q_r5_r15,17.6153,0.1821,46500,45000,1500,3.23
291,5,15,0,q_r6_r18 | q_r18_r22 | q_r22_r16,5.5037,4.9205,1231500,1231500,0,0.00
292,5,15,1,q_r6_r7 | q_r7_r22 | q_r22_r16,5.5037,0.5718,144000,142500,1500,1.04
293,5,16,0,q_r6_r18 | q_r18_r22 | q_r22_r19 | q_r19_r17,0.8412,0.1720,43500,43500,0,0.00
294,5,16,2,q_r6_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,0.8412,0.6400,160500,159000,1500,0.93
295,5,16,3,q_r6_r13 | q_r13_r5 | q_r5_r4 | q_r4_r17,0.8412,0.0206,6000,4500,1500,25.00
296,5,17,0,q_r6_r18,2.6189,2.5499,637500,637500,0,0.00
297,5,17,1,q_r6_r7 | q_r7_r22 | q_r22_r18,2.6189,0.0683,18000,16500,1500,8.33
298,5,18,0,q_r6_r18 | q_r18_r22 | q_r22_r19,9.4227,0.2723,69000,69000,0,0.00
299,5,18,1,q_r6_r13 | q_r13_r5 | q_r5_r19,9.4227,0.4319,108000,106500,1500,1.39
300,5,18,2,q_r6_r7 | q_r7_r22 | q_r22_r19,9.4227,8.7052,2176500,2175000,1500,0.07
301,5,18,3,q_r6_r7 | q_r7_r5 | q_r5_r19,9.4227,0.0133,4500,3000,1500,33.33
302,5,19,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,1.2563,0.2218,55500,54000,1500,2.70
303,5,19,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,1.2563,0.0314,9000,7500,1500,16.67
304,5,19,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,1.2563,0.5459,136500,135000,1500,1.10
305,5,19,3,q_r6_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,1.2563,0.4572,115500,114000,1500,1.30
306,5,20,0,q_r6_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,0.2148,0.1489,37500,36000,1500,4.00
307,5,20,1,q_r6_r7 | q_r7_r5 | q_r5_r4 | q_r4_r21,0.2148,0.0468,12000,10500,1500,12.50
308,5,20,3,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r21,0.2148,0.0166,4500,3000,1500,33.33
309,5,21,0,q_r6_r18 | q_r18_r22,98.4747,98.4385,24610500,24609000,1500,0.01
310,5,21,1,q_r6_r7 | q_r7_r22,98.4747,0.0231,6000,4500,1500,25.00
311,5,21,2,q_r6_r13 | q_r13_r12 | q_r12_r15 | q_r15_r22,98.4747,0.0111,3000,0,3000,100.00
312,6,0,0,q_r7_r3 | q_r3_r1,8.6076,0.8094,202500,202500,0,0.00
313,6,0,1,q_r7_r5 | q_r5_r1,8.6076,7.7910,1948500,1948500,0,0.00
314,6,1,0,q_r7_r2,10.0533,9.7496,2437500,2437500,0,0.00
315,6,1,2,q_r7_r22 | q_r22_r15 | q_r15_r2,10.0533,0.1826,46500,46500,0,0.00
316,6,1,3,q_r7_r5 | q_r5_r15 | q_r15_r2,10.0533,0.1211,31500,31500,0,0.00
317,6,2,0,q_r7_r3,31.9626,31.9527,7989000,7989000,0,0.00
318,6,3,0,q_r7_r5 | q_r5_r4,12.8703,12.5208,3130500,3130500,0,0.00
319,6,3,1,q_r7_r22 | q_r22_r19 | q_r19_r17 | q_r17_r4,12.8703,0.1616,40500,40500,0,0.00
320,6,3,2,q_r7_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,12.8703,0.1839,46500,46500,0,0.00
321,6,4,0,q_r7_r5,37.0810,36.9161,9229500,9229500,0,0.00
322,6,4,1,q_r7_r22 | q_r22_r19 | q_r19_r5,37.0810,0.0622,16500,16500,0,0.00
323,6,4,3,q_r7_r22 | q_r22_r15 | q_r15_r5,37.0810,0.1007,25500,25500,0,0.00
324,6,5,0,q_r7_r6,37.3212,37.3192,9330000,9330000,0,0.00
325,6,7,0,q_r7_r5 | q_r5_r8,12.7130,2.4535,613500,613500,0,0.00
326,6,7,1,q_r7_r3 | q_r3_r13 | q_r13_r8,12.7130,0.0460,12000,12000,0,0.00
327,6,7,2,q_r7_r5 | q_r5_r13 | q_r13_r8,12.7130,7.3806,1846500,1846500,0,0.00
328,6,7,3,q_r7_r6 | q_r6_r13 | q_r13_r8,12.7130,2.8329,709500,709500,0,0.00
329,6,8,0,q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.4614,0.1861,48000,48000,0,0.00
330,6,8,1,q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.4614,0.1750,45000,45000,0,0.00
331,6,8,2,q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r9,0.4614,0.0153,4500,4500,0,0.00
332,6,8,3,q_r7_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.4614,0.0850,22500,22500,0,0.00
333,6,9,0,q_r7_r3 | q_r3_r1 | q_r1_r10,0.5232,0.0221,6000,6000,0,0.00
334,6,9,1,q_r7_r5 | q_r5_r1 | q_r1_r10,0.5232,0.3344,84000,84000,0,0.00
335,6,9,3,q_r7_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,0.5232,0.1668,42000,42000,0,0.00
336,6,10,0,q_r7_r22 | q_r22_r11,0.2965,0.0299,7500,7500,0,0.00
337,6,10,1,q_r7_r5 | q_r5_r11,0.2965,0.2197,55500,55500,0,0.00
338,6,10,2,q_r7_r22 | q_r22_r19 | q_r19_r5 | q_r5_r11,0.2965,0.0417,10500,10500,0,0.00
339,6,11,0,q_r7_r22 | q_r22_r15 | q_r15_r12,3.0583,0.0352,9000,3000,6000,66.67
340,6,11,1,q_r7_r3 | q_r3_r13 | q_r13_r12,3.0583,1.6975,424500,81000,343500,80.92
341,6,11,3,q_r7_r5 | q_r5_r13 | q_r13_r12,3.0583,1.3195,330000,63000,267000,80.91
342,6,12,0,q_r7_r3 | q_r3_r13,2.4380,0.0443,12000,12000,0,0.00
343,6,12,1,q_r7_r6 | q_r6_r13,2.4380,0.3076,78000,78000,0,0.00
344,6,12,2,q_r7_r5 | q_r5_r13,2.4380,2.0861,522000,522000,0,0.00
345,6,13,0,q_r7_r14,0.2403,0.1349,34500,34500,0,0.00
346,6,13,1,q_r7_r2 | q_r2_r14,0.2403,0.0414,10500,10500,0,0.00
347,6,13,2,q_r7_r22 | q_r22_r15 | q_r15_r2 | q_r2_r14,0.2403,0.0601,16500,16500,0,0.00
348,6,14,0,q_r7_r22 | q_r22_r15,563.5906,6.2604,1566000,1566000,0,0.00
349,6,14,1,q_r7_r5 | q_r5_r15,563.5906,43.5476,10887000,10887000,0,0.00
350,6,14,2,q_r7_r2 | q_r2_r15,563.5906,513.7826,128446500,128443500,3000,0.00
351,6,15,0,q_r7_r22 | q_r22_r16,15.3685,10.8742,2719500,2719500,0,0.00
352,6,15,2,q_r7_r5 | q_r5_r1 | q_r1_r16,15.3685,4.1271,1032000,1030500,1500,0.15
353,6,15,3,q_r7_r6 | q_r6_r18 | q_r18_r22 | q_r22_r16,15.3685,0.3605,91500,91500,0,0.00
354,6,16,0,q_r7_r22 | q_r22_r19 | q_r19_r17,6.9419,1.4822,372000,372000,0,0.00
355,6,16,1,q_r7_r5 | q_r5_r19 | q_r19_r17,6.9419,5.2870,1323000,1321500,1500,0.11
356,6,16,2,q_r7_r5 | q_r5_r4 | q_r4_r17,6.9419,0.1712,43500,42000,1500,3.45
357,6,17,0,q_r7_r22 | q_r22_r18,2.6693,1.0573,265500,265500,0,0.00
358,6,17,1,q_r7_r6 | q_r6_r18,2.6693,1.5797,396000,396000,0,0.00
359,6,17,2,q_r7_r3 | q_r3_r13 | q_r13_r6 | q_r6_r18,2.6693,0.0222,6000,6000,0,0.00
360,6,17,3,q_r7_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,2.6693,0.0101,3000,1500,1500,50.00
361,6,18,0,q_r7_r22 | q_r22_r19,36.7683,1.2527,313500,313500,0,0.00
362,6,18,1,q_r7_r5 | q_r5_r19,36.7683,35.3101,8829000,8826000,3000,0.03
363,6,18,2,q_r7_r22 | q_r22_r15 | q_r15_r5 | q_r5_r19,36.7683,0.2054,52500,52500,0,0.00
364,6,19,0,q_r7_r3 | q_r3_r1 | q_r1_r20,2.5529,0.7928,199500,199500,0,0.00
365,6,19,1,q_r7_r5 | q_r5_r1 | q_r1_r20,2.5529,1.6180,405000,403500,1500,0.37
366,6,19,3,q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,2.5529,0.1421,36000,36000,0,0.00
367,6,20,0,q_r7_r5 | q_r5_r4 | q_r4_r21,2.2124,1.9194,480000,478500,1500,0.31
368,6,20,1,q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r21,2.2124,0.0372,10500,9000,1500,14.29
369,6,20,2,q_r7_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,2.2124,0.2541,64500,63000,1500,2.33
370,6,21,0,q_r7_r22,14.3997,14.3995,3600000,3600000,0,0.00
371,7,0,0,q_r8_r5 | q_r5_r1,63.5275,18.8574,4714500,4714500,0,0.00
372,7,0,1,q_r8_r13 | q_r13_r5 | q_r5_r1,63.5275,13.7651,3442500,3442500,0,0.00
373,7,0,2,q_r8_r13 | q_r13_r3 | q_r3_r1,63.5275,30.3262,7582500,7582500,0,0.00
374,7,0,3,q_r8_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1,63.5275,0.5788,145500,145500,0,0.00
375,7,1,0,q_r8_r5 | q_r5_r7 | q_r7_r2,0.5794,0.1690,43500,43500,0,0.00
376,7,1,1,q_r8_r5 | q_r5_r15 | q_r15_r2,0.5794,0.1792,45000,45000,0,0.00
377,7,1,2,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r2,0.5794,0.1445,37500,9000,28500,76.00
378,7,1,3,q_r8_r5 | q_r5_r7 | q_r7_r14 | q_r14_r2,0.5794,0.0867,22500,22500,0,0.00
379,7,2,0,q_r8_r13 | q_r13_r3,18.2560,13.3099,3328500,3328500,0,0.00
380,7,2,1,q_r8_r5 | q_r5_r13 | q_r13_r3,18.2560,1.6190,405000,405000,0,0.00
381,7,2,2,q_r8_r5 | q_r5_r7 | q_r7_r3,18.2560,1.8155,454500,454500,0,0.00
382,7,2,3,q_r8_r5 | q_r5_r1 | q_r1_r3,18.2560,1.5116,378000,376500,1500,0.40
383,7,3,0,q_r8_r5 | q_r5_r4,1.3591,0.6191,156000,156000,0,0.00
384,7,3,1,q_r8_r13 | q_r13_r5 | q_r5_r4,1.3591,0.6867,172500,172500,0,0.00
385,7,3,2,q_r8_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,1.3591,0.0187,6000,6000,0,0.00
386,7,3,3,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r5 | q_r5_r4,1.3591,0.0345,9000,0,9000,100.00
387,7,4,0,q_r8_r5,3319.3901,1238.2341,309559500,309556500,3000,0.00
388,7,4,1,q_r8_r13 | q_r13_r5,3319.3901,1161.3139,290329500,290323500,6000,0.00
389,7,4,2,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r5,3319.3901,247.3318,61833000,12879000,48954000,79.17
390,7,4,3,q_r8_r13 | q_r13_r6 | q_r6_r7 | q_r7_r5,3319.3901,672.5101,168129000,168124500,4500,0.00
391,7,5,0,q_r8_r13 | q_r13_r6,4.6904,3.3347,834000,834000,0,0.00
392,7,5,1,q_r8_r5 | q_r5_r13 | q_r13_r6,4.6904,0.4313,108000,108000,0,0.00
393,7,5,2,q_r8_r5 | q_r5_r7 | q_r7_r6,4.6904,0.3748,94500,94500,0,0.00
394,7,5,3,q_r8_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,4.6904,0.5497,138000,138000,0,0.00
395,7,6,0,q_r8_r5 | q_r5_r7,2.7586,0.4924,124500,124500,0,0.00
396,7,6,1,q_r8_r13 | q_r13_r6 | q_r6_r7,2.7586,0.3857,97500,97500,0,0.00
397,7,6,2,q_r8_r13 | q_r13_r5 | q_r5_r7,2.7586,1.5810,396000,396000,0,0.00
398,7,6,3,q_r8_r13 | q_r13_r3 | q_r3_r7,2.7586,0.2994,75000,75000,0,0.00
399,7,8,0,q_r8_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.3761,0.3764,94500,94500,0,0.00
400,7,8,1,q_r8_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.3761,0.4865,123000,121500,1500,1.22
401,7,8,2,q_r8_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,1.3761,0.3693,93000,91500,1500,1.61
402,7,8,3,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.3761,0.1438,36000,34500,1500,4.17
403,7,9,0,q_r8_r5 | q_r5_r1 | q_r1_r10,44.5245,11.0974,2775000,2773500,1500,0.05
404,7,9,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,44.5245,10.1563,2539500,2538000,1500,0.06
405,7,9,2,q_r8_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,44.5245,2.4918,624000,622500,1500,0.24
406,7,9,3,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,44.5245,20.7790,5196000,5194500,1500,0.03
407,7,10,0,q_r8_r5 | q_r5_r11,0.1643,0.0931,24000,22500,1500,6.25
408,7,10,1,q_r8_r13 | q_r13_r5 | q_r5_r11,0.1643,0.0535,13500,12000,1500,11.11
409,7,11,0,q_r8_r13 | q_r13_r12,1.7285,1.0861,273000,43500,229500,84.07
410,7,11,1,q_r8_r5 | q_r5_r13 | q_r13_r12,1.7285,0.2095,52500,7500,45000,85.71
411,7,11,2,q_r8_r5 | q_r5_r15 | q_r15_r12,1.7285,0.1565,40500,7500,33000,81.48
412,7,11,3,q_r8_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,1.7285,0.2765,70500,19500,51000,72.34
413,7,12,0,q_r8_r13,5.3826,5.1141,1279500,1278000,1500,0.12
414,7,12,1,q_r8_r5 | q_r5_r13,5.3826,0.2619,66000,64500,1500,2.27
415,7,14,0,q_r8_r5 | q_r5_r15,13.4351,5.4250,1357500,1356000,1500,0.11
416,7,14,1,q_r8_r13 | q_r13_r12 | q_r12_r15,13.4351,7.9615,1990500,285000,1705500,85.68
417,7,14,3,q_r8_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,13.4351,0.0485,13500,1500,12000,88.89
418,7,15,0,q_r8_r5 | q_r5_r1 | q_r1_r16,6.7598,1.7242,432000,430500,1500,0.35
419,7,15,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,6.7598,1.6384,411000,409500,1500,0.36
420,7,15,2,q_r8_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,6.7598,0.4851,121500,120000,1500,1.23
421,7,15,3,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r16,6.7598,2.9120,729000,727500,1500,0.21
422,7,16,0,q_r8_r5 | q_r5_r19 | q_r19_r17,0.4290,0.0615,16500,15000,1500,9.09
423,7,16,1,q_r8_r5 | q_r5_r4 | q_r4_r17,0.4290,0.0940,24000,22500,1500,6.25
424,7,16,2,q_r8_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17,0.4290,0.0803,21000,19500,1500,7.14
425,7,16,3,q_r8_r13 | q_r13_r5 | q_r5_r4 | q_r4_r17,0.4290,0.1932,49500,48000,1500,3.03
426,7,17,0,q_r8_r13 | q_r13_r6 | q_r6_r18,11.6497,7.4757,1869000,1867500,1500,0.08
427,7,17,1,q_r8_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,11.6497,1.5763,394500,393000,1500,0.38
428,7,17,2,q_r8_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,11.6497,1.4055,352500,351000,1500,0.43
429,7,17,3,q_r8_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,11.6497,1.1920,298500,297000,1500,0.50
430,7,18,0,q_r8_r5 | q_r5_r19,94.4299,36.1176,9030000,9028500,1500,0.02
431,7,18,1,q_r8_r13 | q_r13_r5 | q_r5_r19,94.4299,55.7824,13947000,13944000,3000,0.02
432,7,18,2,q_r8_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,94.4299,1.5086,378000,376500,1500,0.40
433,7,18,3,q_r8_r5 | q_r5_r15 | q_r15_r22 | q_r22_r19,94.4299,1.0212,256500,255000,1500,0.58
434,7,19,0,q_r8_r5 | q_r5_r1 | q_r1_r20,4.1884,1.2888,322500,321000,1500,0.47
435,7,19,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,4.1884,1.0214,256500,255000,1500,0.58
436,7,19,2,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,4.1884,1.7524,439500,438000,1500,0.34
437,7,19,3,q_r8_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,4.1884,0.1257,31500,30000,1500,4.76
438,7,20,0,q_r8_r5 | q_r5_r4 | q_r4_r21,0.5850,0.1859,46500,45000,1500,3.23
439,7,20,1,q_r8_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,0.5850,0.2463,63000,61500,1500,2.38
440,7,20,2,q_r8_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,0.5850,0.0759,19500,18000,1500,7.69
441,7,20,3,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,0.5850,0.0769,19500,18000,1500,7.69
442,7,21,0,q_r8_r5 | q_r5_r19 | q_r19_r22,307.5137,87.7961,21949500,21948000,1500,0.01
443,7,21,1,q_r8_r5 | q_r5_r7 | q_r7_r22,307.5137,38.3740,9594000,9592500,1500,0.02
444,7,21,2,q_r8_r5 | q_r5_r15 | q_r15_r22,307.5137,93.4992,23376000,23373000,3000,0.01
445,7,21,3,q_r8_r5 | q_r5_r11 | q_r11_r22,307.5137,87.8444,21961500,21960000,1500,0.01
446,8,0,0,q_r9_r20 | q_r20_r1,1183.2512,520.1508,130038000,130036500,1500,0.00
447,8,0,1,q_r9_r10 | q_r10_r1,1183.2512,393.4776,98370000,98368500,1500,0.00
448,8,0,2,q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r1,1183.2512,258.7862,64698000,64695000,3000,0.00
449,8,0,3,q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,1183.2512,10.8367,2710500,2710500,0,0.00
450,8,1,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.1346,0.0209,6000,6000,0,0.00
451,8,1,1,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.1346,0.0183,6000,6000,0,0.00
452,8,1,2,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.1346,0.0513,13500,13500,0,0.00
453,8,1,3,q_r9_r10 | q_r10_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.1346,0.0441,12000,12000,0,0.00
454,8,2,0,q_r9_r20 | q_r20_r1 | q_r1_r3,10.6214,9.5531,2389500,2388000,1500,0.06
455,8,2,1,q_r9_r10 | q_r10_r1 | q_r1_r3,10.6214,0.1705,43500,43500,0,0.00
456,8,2,2,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,10.6214,0.4754,120000,120000,0,0.00
457,8,2,3,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,10.6214,0.4223,106500,106500,0,0.00
458,8,4,0,q_r9_r20 | q_r20_r1 | q_r1_r5,108.3404,55.7764,13945500,13942500,3000,0.02
459,8,4,1,q_r9_r10 | q_r10_r1 | q_r1_r5,108.3404,32.3144,8079000,8079000,0,0.00
460,8,4,2,q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r5,108.3404,11.1847,2797500,2797500,0,0.00
461,8,4,3,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5,108.3404,9.0650,2266500,2266500,0,0.00
462,8,5,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6,0.0405,0.0164,4500,4500,0,0.00
463,8,5,3,q_r9_r10 | q_r10_r1 | q_r1_r3 | q_r3_r13 | q_r13_r6,0.0405,0.0175,4500,4500,0,0.00
464,8,6,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r7,0.1311,0.0674,18000,18000,0,0.00
465,8,6,2,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r7,0.1311,0.0292,7500,6000,1500,20.00
466,8,6,3,q_r9_r10 | q_r10_r1 | q_r1_r3 | q_r3_r7,0.1311,0.0264,7500,7500,0,0.00
467,8,9,0,q_r9_r10,298.0731,261.2425,65311500,65310000,1500,0.00
468,8,9,1,q_r9_r20 | q_r20_r1 | q_r1_r10,298.0731,31.0664,7767000,7767000,0,0.00
469,8,9,2,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,298.0731,3.8190,955500,955500,0,0.00
470,8,9,3,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,298.0731,1.9453,487500,487500,0,0.00
471,8,14,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r15,11.4942,5.1983,1300500,1300500,0,0.00
472,8,14,1,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r15,11.4942,3.3532,838500,838500,0,0.00
473,8,14,2,q_r9_r20 | q_r20_r1 | q_r1_r16 | q_r16_r22 | q_r22_r15,11.4942,2.9403,736500,736500,0,0.00
474,8,15,0,q_r9_r20 | q_r20_r1 | q_r1_r16,0.2412,0.1209,31500,30000,1500,4.76
475,8,15,1,q_r9_r10 | q_r10_r1 | q_r1_r16,0.2412,0.0982,25500,24000,1500,5.88
