flow_id,src,dst,path_idx,path_hops,demand_mbps,rate_mbps,sent_bytes,delivered_bytes,loss_bytes,loss_pct
242,4,18,3,q_r5_r4 | q_r4_r17 | q_r17_r19,637.3205,0.5379,135000,135000,0,0.00
243,4,19,0,q_r5_r1 | q_r1_r20,686.0450,322.4807,80620500,80620500,0,0.00
244,4,19,1,q_r5_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,686.0450,33.2053,8302500,8302500,0,0.00
245,4,19,2,q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,686.0450,317.2402,79311000,79308000,3000,0.00
246,4,19,3,q_r5_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,686.0450,13.1189,3280500,3280500,0,0.00
247,4,20,0,q_r5_r4 | q_r4_r21,8.5463,8.3510,2088000,2088000,0,0.00
248,4,20,1,q_r5_r1 | q_r1_r10 | q_r10_r21,8.5463,0.1901,48000,48000,0,0.00
249,4,21,0,q_r5_r19 | q_r19_r22,157.8153,61.2103,15303000,15303000,0,0.00
250,4,21,1,q_r5_r7 | q_r7_r22,157.8153,3.3251,832500,832500,0,0.00
251,4,21,2,q_r5_r15 | q_r15_r22,157.8153,89.2863,22323000,22321500,1500,0.01
252,4,21,3,q_r5_r11 | q_r11_r22,157.8153,3.9937,999000,999000,0,0.00
253,5,0,0,q_r6_r13 | q_r13_r5 | q_r5_r1,45.5923,2.8201,706500,706500,0,0.00
254,5,0,1,q_r6_r7 | q_r7_r3 | q_r3_r1,45.5923,3.7484,937500,937500,0,0.00
255,5,0,2,q_r6_r13 | q_r13_r3 | q_r3_r1,45.5923,29.0591,7266000,7264500,1500,0.02
256,5,0,3,q_r6_r7 | q_r7_r5 | q_r5_r1,45.5923,9.9646,2491500,2491500,0,0.00
257,5,1,0,q_r6_r7 | q_r7_r2,0.9041,0.8225,207000,207000,0,0.00
258,5,1,3,q_r6_r7 | q_r7_r22 | q_r22_r15 | q_r15_r2,0.9041,0.0815,21000,21000,0,0.00
259,5,2,0,q_r6_r13 | q_r13_r3,75.1098,16.3964,4099500,4099500,0,0.00
260,5,2,1,q_r6_r7 | q_r7_r3,75.1098,58.7129,14679000,14679000,0,0.00
261,5,3,0,q_r6_r13 | q_r13_r5 | q_r5_r4,0.9004,0.7038,177000,177000,0,0.00
262,5,3,1,q_r6_r7 | q_r7_r5 | q_r5_r4,0.9004,0.1887,48000,48000,0,0.00
263,5,4,0,q_r6_r13 | q_r13_r5,152.6402,121.0982,30276000,30274500,1500,0.00
264,5,4,1,q_r6_r7 | q_r7_r5,152.6402,31.1218,7780500,7780500,0,0.00
265,5,4,3,q_r6_r18 | q_r18_r22 | q_r22_r19 | q_r19_r5,152.6402,0.4201,106500,105000,1500,1.41
266,5,6,0,q_r6_r7,14.0892,14.0892,3523500,3523500,0,0.00
267,5,7,0,q_r6_r13 | q_r13_r8,11.1259,11.1132,2779500,2779500,0,0.00
268,5,7,1,q_r6_r7 | q_r7_r5 | q_r5_r8,11.1259,0.0108,3000,3000,0,0.00
269,5,8,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.1892,0.0635,16500,16500,0,0.00
270,5,8,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.1892,0.0654,16500,15000,1500,9.09
271,5,8,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.1892,0.0559,15000,15000,0,0.00
272,5,9,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,8.7555,0.4013,100500,99000,1500,1.49
273,5,9,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r10,8.7555,0.5152,129000,127500,1500,1.16
274,5,9,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,8.7555,5.8042,1452000,1452000,0,0.00
275,5,9,3,q_r6_r7 | q_r7_r5 | q_r5_r1 | q_r1_r10,8.7555,2.0348,510000,510000,0,0.00
276,5,10,2,q_r6_r7 | q_r7_r22 | q_r22_r11,0.0453,0.0350,9000,9000,0,0.00
277,5,11,0,q_r6_r13 | q_r13_r12,3.1657,0.9295,232500,40500,192000,82.58
278,5,11,1,q_r6_r18 | q_r18_r22 | q_r22_r15 | q_r15_r12,3.1657,0.2979,75000,24000,51000,68.00
279,5,11,2,q_r6_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,3.1657,1.9008,475500,136500,339000,71.29
280,5,11,3,q_r6_r7 | q_r7_r22 | q_r22_r15 | q_r15_r12,3.1657,0.0376,10500,1500,9000,85.71
281,5,12,0,q_r6_r13,12.6273,12.6273,3157500,3156000,1500,0.05
282,5,13,0,q_r6_r7 | q_r7_r14,0.5653,0.3417,85500,85500,0,0.00
283,5,13,1,q_r6_r7 | q_r7_r2 | q_r2_r14,0.5653,0.2141,54000,52500,1500,2.78
284,5,14,0,q_r6_r18 | q_r18_r22 | q_r22_r15,16.1314,4.3391,1086000,1086000,0,0.00
285,5,14,1,q_r6_r13 | q_r13_r12 | q_r12_r15,16.1314,2.5883,648000,88500,559500,86.34
286,5,14,2,q_r6_r7 | q_r7_r22 | q_r22_r15,16.1314,9.0372,2260500,2259000,1500,0.07
287,5,14,3,q_r6_r13 | q_r13_r5 | q_r5_r15,16.1314,0.1668,42000,40500,1500,3.57
288,5,15,0,q_r6_r18 | q_r18_r22 | q_r22_r16,11.3399,10.1381,2535000,2533500,1500,0.06
289,5,15,1,q_r6_r7 | q_r7_r22 | q_r22_r16,11.3399,1.1782,295500,294000,1500,0.51
290,5,15,2,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,11.3399,0.0171,4500,4500,0,0.00
291,5,16,0,q_r6_r18 | q_r18_r22 | q_r22_r19 | q_r19_r17,0.3922,0.0802,21000,21000,0,0.00
292,5,16,2,q_r6_r7 | q_r7_r22 | q_r22_r19 | q_r19_r17,0.3922,0.2984,75000,73500,1500,2.00
293,5,17,0,q_r6_r18,2.9217,2.8448,712500,712500,0,0.00
294,5,17,1,q_r6_r7 | q_r7_r22 | q_r22_r18,2.9217,0.0762,19500,18000,1500,7.69
295,5,18,0,q_r6_r18 | q_r18_r22 | q_r22_r19,8.4029,0.2429,61500,61500,0,0.00
296,5,18,1,q_r6_r13 | q_r13_r5 | q_r5_r19,8.4029,0.3851,97500,97500,0,0.00
297,5,18,2,q_r6_r7 | q_r7_r22 | q_r22_r19,8.4029,7.7630,1941000,1939500,1500,0.08
298,5,18,3,q_r6_r7 | q_r7_r5 | q_r5_r19,8.4029,0.0119,3000,1500,1500,50.00
299,5,19,0,q_r6_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,1.3231,0.2336,58500,57000,1500,2.56
300,5,19,1,q_r6_r7 | q_r7_r3 | q_r3_r1 | q_r1_r20,1.3231,0.0330,9000,7500,1500,16.67
301,5,19,2,q_r6_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,1.3231,0.5749,144000,142500,1500,1.04
302,5,19,3,q_r6_r7 | q_r7_r5 | q_r5_r1 | q_r1_r20,1.3231,0.4815,121500,120000,1500,1.23
303,5,20,0,q_r6_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,0.0376,0.0260,7500,6000,1500,20.00
304,5,21,0,q_r6_r18 | q_r18_r22,32.4389,32.4270,8107500,8107500,0,0.00
305,6,0,0,q_r7_r3 | q_r3_r1,10.0079,0.9411,235500,235500,0,0.00
306,6,0,1,q_r7_r5 | q_r5_r1,10.0079,9.0585,2265000,2265000,0,0.00
307,6,1,0,q_r7_r2,1.9895,1.9294,483000,483000,0,0.00
308,6,1,2,q_r7_r22 | q_r22_r15 | q_r15_r2,1.9895,0.0361,10500,10500,0,0.00
309,6,1,3,q_r7_r5 | q_r5_r15 | q_r15_r2,1.9895,0.0240,6000,6000,0,0.00
310,6,2,0,q_r7_r3,40.9808,40.9681,10243500,10242000,1500,0.01
311,6,2,2,q_r7_r5 | q_r5_r13 | q_r13_r3,40.9808,0.0122,4500,4500,0,0.00
312,6,3,0,q_r7_r5 | q_r5_r4,18.6885,18.1811,4546500,4546500,0,0.00
313,6,3,1,q_r7_r22 | q_r22_r19 | q_r19_r17 | q_r17_r4,18.6885,0.2346,60000,60000,0,0.00
314,6,3,2,q_r7_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,18.6885,0.2670,67500,67500,0,0.00
315,6,4,0,q_r7_r5,42.0494,41.8624,10467000,10467000,0,0.00
316,6,4,1,q_r7_r22 | q_r22_r19 | q_r19_r5,42.0494,0.0706,18000,18000,0,0.00
317,6,4,3,q_r7_r22 | q_r22_r15 | q_r15_r5,42.0494,0.1142,30000,30000,0,0.00
318,6,5,0,q_r7_r6,23.3182,23.3169,5830500,5830500,0,0.00
319,6,7,0,q_r7_r5 | q_r5_r8,8.6788,1.6750,420000,420000,0,0.00
320,6,7,1,q_r7_r3 | q_r3_r13 | q_r13_r8,8.6788,0.0314,9000,9000,0,0.00
321,6,7,2,q_r7_r5 | q_r5_r13 | q_r13_r8,8.6788,5.0386,1260000,1260000,0,0.00
322,6,7,3,q_r7_r6 | q_r6_r13 | q_r13_r8,8.6788,1.9339,484500,484500,0,0.00
323,6,8,0,q_r7_r3 | q_r3_r1 | q_r1_r20 | q_r20_r9,0.2895,0.1168,30000,30000,0,0.00
324,6,8,1,q_r7_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,0.2895,0.1098,28500,28500,0,0.00
325,6,8,3,q_r7_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,0.2895,0.0533,13500,13500,0,0.00
326,6,9,0,q_r7_r3 | q_r3_r1 | q_r1_r10,1.1545,0.0487,13500,13500,0,0.00
327,6,9,1,q_r7_r5 | q_r5_r1 | q_r1_r10,1.1545,0.7378,184500,184500,0,0.00
328,6,9,3,q_r7_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,1.1545,0.3680,93000,93000,0,0.00
329,6,10,0,q_r7_r22 | q_r22_r11,0.1912,0.0193,6000,6000,0,0.00
330,6,10,1,q_r7_r5 | q_r5_r11,0.1912,0.1417,36000,36000,0,0.00
331,6,10,2,q_r7_r22 | q_r22_r19 | q_r19_r5 | q_r5_r11,0.1912,0.0269,7500,7500,0,0.00
332,6,11,0,q_r7_r22 | q_r22_r15 | q_r15_r12,1.9903,0.0229,6000,1500,4500,75.00
333,6,11,1,q_r7_r3 | q_r3_r13 | q_r13_r12,1.9903,1.1047,277500,40500,237000,85.41
334,6,11,3,q_r7_r5 | q_r5_r13 | q_r13_r12,1.9903,0.8587,216000,27000,189000,87.50
335,6,12,0,q_r7_r3 | q_r3_r13,1.3526,0.0246,7500,7500,0,0.00
336,6,12,1,q_r7_r6 | q_r6_r13,1.3526,0.1707,43500,43500,0,0.00
337,6,12,2,q_r7_r5 | q_r5_r13,1.3526,1.1574,289500,289500,0,0.00
338,6,13,0,q_r7_r14,0.1650,0.0926,24000,24000,0,0.00
339,6,13,1,q_r7_r2 | q_r2_r14,0.1650,0.0284,7500,7500,0,0.00
340,6,13,2,q_r7_r22 | q_r22_r15 | q_r15_r2 | q_r2_r14,0.1650,0.0413,10500,10500,0,0.00
341,6,14,0,q_r7_r22 | q_r22_r15,435.4279,4.8367,1210500,1210500,0,0.00
342,6,14,1,q_r7_r5 | q_r5_r15,435.4279,33.6447,8412000,8410500,1500,0.02
343,6,14,2,q_r7_r2 | q_r2_r15,435.4279,396.9464,99237000,99234000,3000,0.00
344,6,15,0,q_r7_r22 | q_r22_r16,12.6990,8.9854,2247000,2247000,0,0.00
345,6,15,2,q_r7_r5 | q_r5_r1 | q_r1_r16,12.6990,3.4102,853500,852000,1500,0.18
346,6,15,3,q_r7_r6 | q_r6_r18 | q_r18_r22 | q_r22_r16,12.6990,0.2979,75000,75000,0,0.00
347,6,16,0,q_r7_r22 | q_r22_r19 | q_r19_r17,4.6051,0.9833,246000,246000,0,0.00
348,6,16,1,q_r7_r5 | q_r5_r19 | q_r19_r17,4.6051,3.5073,877500,876000,1500,0.17
349,6,16,2,q_r7_r5 | q_r5_r4 | q_r4_r17,4.6051,0.1136,28500,27000,1500,5.26
350,6,17,0,q_r7_r22 | q_r22_r18,1.1670,0.4622,117000,117000,0,0.00
351,6,17,1,q_r7_r6 | q_r6_r18,1.1670,0.6906,174000,174000,0,0.00
352,6,18,0,q_r7_r22 | q_r22_r19,53.0394,1.8070,453000,453000,0,0.00
353,6,18,1,q_r7_r5 | q_r5_r19,53.0394,50.9359,12735000,12733500,1500,0.01
354,6,18,2,q_r7_r22 | q_r22_r15 | q_r15_r5 | q_r5_r19,53.0394,0.2963,75000,75000,0,0.00
355,6,19,0,q_r7_r3 | q_r3_r1 | q_r1_r20,3.9111,1.2145,304500,304500,0,0.00
356,6,19,1,q_r7_r5 | q_r5_r1 | q_r1_r20,3.9111,2.4788,621000,619500,1500,0.24
357,6,19,3,q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,3.9111,0.2177,55500,55500,0,0.00
358,6,20,0,q_r7_r5 | q_r5_r4 | q_r4_r21,2.1153,1.8352,459000,457500,1500,0.33
359,6,20,1,q_r7_r3 | q_r3_r1 | q_r1_r10 | q_r10_r21,2.1153,0.0356,9000,9000,0,0.00
360,6,20,2,q_r7_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,2.1153,0.2429,61500,60000,1500,2.44
361,6,21,0,q_r7_r22,14.0582,14.0580,3516000,3514500,1500,0.04
362,7,0,0,q_r8_r5 | q_r5_r1,66.8808,19.8528,4963500,4963500,0,0.00
363,7,0,1,q_r8_r13 | q_r13_r5 | q_r5_r1,66.8808,14.4916,3624000,3624000,0,0.00
364,7,0,2,q_r8_r13 | q_r13_r3 | q_r3_r1,66.8808,31.9270,7983000,7981500,1500,0.02
365,7,0,3,q_r8_r5 | q_r5_r13 | q_r13_r3 | q_r3_r1,66.8808,0.6094,153000,153000,0,0.00
366,7,1,0,q_r8_r5 | q_r5_r7 | q_r7_r2,0.1948,0.0568,15000,15000,0,0.00
367,7,1,1,q_r8_r5 | q_r5_r15 | q_r15_r2,0.1948,0.0602,16500,16500,0,0.00
368,7,1,2,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r2,0.1948,0.0486,13500,3000,10500,77.78
369,7,1,3,q_r8_r5 | q_r5_r7 | q_r7_r14 | q_r14_r2,0.1948,0.0291,7500,7500,0,0.00
370,7,2,0,q_r8_r13 | q_r13_r3,19.2080,14.0039,3501000,3501000,0,0.00
371,7,2,1,q_r8_r5 | q_r5_r13 | q_r13_r3,19.2080,1.7034,426000,426000,0,0.00
372,7,2,2,q_r8_r5 | q_r5_r7 | q_r7_r3,19.2080,1.9102,478500,478500,0,0.00
373,7,2,3,q_r8_r5 | q_r5_r1 | q_r1_r3,19.2080,1.5904,399000,399000,0,0.00
374,7,3,0,q_r8_r5 | q_r5_r4,1.8088,0.8240,207000,207000,0,0.00
375,7,3,1,q_r8_r13 | q_r13_r5 | q_r5_r4,1.8088,0.9140,229500,229500,0,0.00
376,7,3,2,q_r8_r5 | q_r5_r19 | q_r19_r17 | q_r17_r4,1.8088,0.0249,7500,7500,0,0.00
377,7,3,3,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r5 | q_r5_r4,1.8088,0.0459,12000,4500,7500,62.50
378,7,4,0,q_r8_r5,3240.2348,1213.5913,303399000,303394500,4500,0.00
379,7,4,1,q_r8_r13 | q_r13_r5,3240.2348,1136.2776,284070000,284067000,3000,0.00
380,7,4,2,q_r8_r13 | q_r13_r12 | q_r12_r15 | q_r15_r5,3240.2348,237.6963,59425500,9909000,49516500,83.33
381,7,4,3,q_r8_r13 | q_r13_r6 | q_r6_r7 | q_r7_r5,3240.2348,652.6693,163168500,163162500,6000,0.00
382,7,5,0,q_r8_r13 | q_r13_r6,3.5775,2.5435,636000,636000,0,0.00
383,7,5,1,q_r8_r5 | q_r5_r13 | q_r13_r6,3.5775,0.3289,82500,82500,0,0.00
384,7,5,2,q_r8_r5 | q_r5_r7 | q_r7_r6,3.5775,0.2859,72000,72000,0,0.00
385,7,5,3,q_r8_r13 | q_r13_r5 | q_r5_r7 | q_r7_r6,3.5775,0.4192,105000,105000,0,0.00
386,7,6,0,q_r8_r5 | q_r5_r7,3.4751,0.6203,156000,156000,0,0.00
387,7,6,1,q_r8_r13 | q_r13_r6 | q_r6_r7,3.4751,0.4859,121500,121500,0,0.00
388,7,6,2,q_r8_r13 | q_r13_r5 | q_r5_r7,3.4751,1.9917,498000,498000,0,0.00
389,7,6,3,q_r8_r13 | q_r13_r3 | q_r3_r7,3.4751,0.3772,94500,94500,0,0.00
390,7,8,0,q_r8_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.5756,0.4310,108000,106500,1500,1.39
391,7,8,1,q_r8_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9,1.5756,0.5570,139500,138000,1500,1.08
392,7,8,2,q_r8_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10 | q_r10_r9,1.5756,0.4229,106500,105000,1500,1.41
393,7,8,3,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20 | q_r20_r9,1.5756,0.1647,42000,40500,1500,3.57
394,7,9,0,q_r8_r5 | q_r5_r1 | q_r1_r10,39.4201,9.8252,2457000,2455500,1500,0.06
395,7,9,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10,39.4201,8.9919,2248500,2247000,1500,0.07
396,7,9,2,q_r8_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,39.4201,2.2061,552000,550500,1500,0.27
397,7,9,3,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r10,39.4201,18.3969,4600500,4599000,1500,0.03
398,7,10,0,q_r8_r5 | q_r5_r11,0.1164,0.0660,18000,15000,3000,16.67
399,7,10,1,q_r8_r13 | q_r13_r5 | q_r5_r11,0.1164,0.0379,10500,9000,1500,14.29
400,7,11,0,q_r8_r13 | q_r13_r12,0.6286,0.3949,99000,13500,85500,86.36
401,7,11,1,q_r8_r5 | q_r5_r13 | q_r13_r12,0.6286,0.0762,19500,3000,16500,84.62
402,7,11,2,q_r8_r5 | q_r5_r15 | q_r15_r12,0.6286,0.0569,15000,7500,7500,50.00
403,7,11,3,q_r8_r13 | q_r13_r5 | q_r5_r15 | q_r15_r12,0.6286,0.1005,25500,4500,21000,82.35
404,7,12,0,q_r8_r13,6.3186,6.0034,1501500,1500000,1500,0.10
405,7,12,1,q_r8_r5 | q_r5_r13,6.3186,0.3074,78000,76500,1500,1.92
406,7,13,0,q_r8_r5 | q_r5_r7 | q_r7_r14,0.9294,0.2958,75000,73500,1500,2.00
407,7,13,1,q_r8_r13 | q_r13_r6 | q_r6_r7 | q_r7_r14,0.9294,0.0916,24000,22500,1500,6.25
408,7,13,2,q_r8_r5 | q_r5_r15 | q_r15_r2 | q_r2_r14,0.9294,0.2696,67500,66000,1500,2.22
409,7,13,3,q_r8_r5 | q_r5_r7 | q_r7_r2 | q_r2_r14,0.9294,0.2725,69000,67500,1500,2.17
410,7,14,0,q_r8_r5 | q_r5_r15,12.8675,5.1959,1299000,1297500,1500,0.12
411,7,14,1,q_r8_r13 | q_r13_r12 | q_r12_r15,12.8675,7.6252,1906500,235500,1671000,87.65
412,7,14,3,q_r8_r5 | q_r5_r13 | q_r13_r12 | q_r12_r15,12.8675,0.0465,12000,1500,10500,87.50
413,7,15,0,q_r8_r5 | q_r5_r1 | q_r1_r16,10.0124,2.5538,639000,637500,1500,0.23
414,7,15,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r16,10.0124,2.4268,607500,606000,1500,0.25
415,7,15,2,q_r8_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,10.0124,0.7185,180000,178500,1500,0.83
416,7,15,3,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r16,10.0124,4.3132,1078500,1077000,1500,0.14
417,7,16,0,q_r8_r5 | q_r5_r19 | q_r19_r17,0.5132,0.0736,19500,18000,1500,7.69
418,7,16,1,q_r8_r5 | q_r5_r4 | q_r4_r17,0.5132,0.1124,28500,27000,1500,5.26
419,7,16,2,q_r8_r13 | q_r13_r5 | q_r5_r19 | q_r19_r17,0.5132,0.0961,25500,24000,1500,5.88
420,7,16,3,q_r8_r13 | q_r13_r5 | q_r5_r4 | q_r4_r17,0.5132,0.2311,58500,57000,1500,2.56
421,7,17,0,q_r8_r13 | q_r13_r6 | q_r6_r18,2.8184,1.8086,453000,451500,1500,0.33
422,7,17,1,q_r8_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,2.8184,0.3814,96000,94500,1500,1.56
423,7,17,2,q_r8_r5 | q_r5_r19 | q_r19_r22 | q_r22_r18,2.8184,0.3400,85500,84000,1500,1.75
424,7,17,3,q_r8_r5 | q_r5_r7 | q_r7_r22 | q_r22_r18,2.8184,0.2884,73500,72000,1500,2.04
425,7,18,0,q_r8_r5 | q_r5_r19,96.9851,37.0950,9274500,9273000,1500,0.02
426,7,18,1,q_r8_r13 | q_r13_r5 | q_r5_r19,96.9851,57.2918,14323500,14322000,1500,0.01
427,7,18,2,q_r8_r5 | q_r5_r7 | q_r7_r22 | q_r22_r19,96.9851,1.5495,388500,387000,1500,0.39
428,7,18,3,q_r8_r5 | q_r5_r15 | q_r15_r22 | q_r22_r19,96.9851,1.0489,262500,261000,1500,0.57
429,7,19,0,q_r8_r5 | q_r5_r1 | q_r1_r20,6.3900,1.9663,492000,490500,1500,0.30
430,7,19,1,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r20,6.3900,1.5583,390000,388500,1500,0.38
431,7,19,2,q_r8_r13 | q_r13_r3 | q_r3_r1 | q_r1_r20,6.3900,2.6736,669000,667500,1500,0.22
432,7,19,3,q_r8_r5 | q_r5_r1 | q_r1_r10 | q_r10_r9 | q_r9_r20,6.3900,0.1918,48000,46500,1500,3.12
433,7,20,0,q_r8_r5 | q_r5_r4 | q_r4_r21,1.6818,0.5345,135000,133500,1500,1.11
434,7,20,1,q_r8_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21,1.6818,0.7082,178500,177000,1500,0.84
435,7,20,2,q_r8_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,1.6818,0.2182,55500,54000,1500,2.70
436,7,20,3,q_r8_r13 | q_r13_r5 | q_r5_r1 | q_r1_r10 | q_r10_r21,1.6818,0.2210,55500,54000,1500,2.70
437,7,21,0,q_r8_r5 | q_r5_r19 | q_r19_r22,344.0055,98.2147,24555000,24552000,3000,0.01
438,7,21,1,q_r8_r5 | q_r5_r7 | q_r7_r22,344.0055,42.9278,10732500,10731000,1500,0.01
439,7,21,2,q_r8_r5 | q_r5_r15 | q_r15_r22,344.0055,104.5944,26149500,26148000,1500,0.01
440,7,21,3,q_r8_r5 | q_r5_r11 | q_r11_r22,344.0055,98.2686,24568500,24565500,3000,0.01
441,8,0,0,q_r9_r20 | q_r20_r1,1204.5275,529.5037,132376500,132370500,6000,0.00
442,8,0,1,q_r9_r10 | q_r10_r1,1204.5275,400.5527,100138500,100135500,3000,0.00
443,8,0,2,q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r5 | q_r5_r1,1204.5275,263.4395,65860500,65857500,3000,0.00
444,8,0,3,q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r17 | q_r17_r19 | q_r19_r5 | q_r5_r1,1204.5275,11.0315,2758500,2758500,0,0.00
445,8,1,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.2583,0.0401,10500,10500,0,0.00
446,8,1,1,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7 | q_r7_r2,0.2583,0.0351,9000,9000,0,0.00
447,8,1,2,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.2583,0.0984,25500,25500,0,0.00
448,8,1,3,q_r9_r10 | q_r10_r1 | q_r1_r3 | q_r3_r7 | q_r7_r2,0.2583,0.0847,22500,22500,0,0.00
449,8,2,0,q_r9_r20 | q_r20_r1 | q_r1_r3,9.0663,8.1544,2040000,2038500,1500,0.07
450,8,2,1,q_r9_r10 | q_r10_r1 | q_r1_r3,9.0663,0.1456,37500,37500,0,0.00
451,8,2,2,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,9.0663,0.4058,102000,102000,0,0.00
452,8,2,3,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r13 | q_r13_r3,9.0663,0.3605,91500,91500,0,0.00
453,8,4,0,q_r9_r20 | q_r20_r1 | q_r1_r5,120.0200,61.7893,15448500,15447000,1500,0.01
454,8,4,1,q_r9_r10 | q_r10_r1 | q_r1_r5,120.0200,35.7980,8950500,8950500,0,0.00
455,8,4,2,q_r9_r10 | q_r10_r21 | q_r21_r4 | q_r4_r5,120.0200,12.3904,3099000,3099000,0,0.00
456,8,4,3,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5,120.0200,10.0422,2511000,2511000,0,0.00
457,8,6,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r7,0.2704,0.1389,36000,34500,1500,4.17
458,8,6,1,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r7,0.2704,0.0168,4500,4500,0,0.00
459,8,6,2,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r7,0.2704,0.0602,16500,16500,0,0.00
460,8,6,3,q_r9_r10 | q_r10_r1 | q_r1_r3 | q_r3_r7,0.2704,0.0545,15000,15000,0,0.00
461,8,9,0,q_r9_r10,302.6993,265.2971,66325500,66324000,1500,0.00
462,8,9,1,q_r9_r20 | q_r20_r1 | q_r1_r10,302.6993,31.5486,7888500,7887000,1500,0.02
463,8,9,2,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,302.6993,3.8782,970500,970500,0,0.00
464,8,9,3,q_r9_r20 | q_r20_r1 | q_r1_r3 | q_r3_r13 | q_r13_r5 | q_r5_r4 | q_r4_r21 | q_r21_r10,302.6993,1.9755,495000,495000,0,0.00
465,8,14,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r15,2.5739,1.1641,292500,292500,0,0.00
466,8,14,1,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r15,2.5739,0.7509,189000,189000,0,0.00
467,8,14,2,q_r9_r20 | q_r20_r1 | q_r1_r16 | q_r16_r22 | q_r22_r15,2.5739,0.6584,165000,163500,1500,0.91
468,8,15,0,q_r9_r20 | q_r20_r1 | q_r1_r16,0.2151,0.1078,27000,27000,0,0.00
469,8,15,1,q_r9_r10 | q_r10_r1 | q_r1_r16,0.2151,0.0875,22500,22500,0,0.00
470,8,15,2,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r19 | q_r19_r22 | q_r22_r16,0.2151,0.0109,3000,1500,1500,50.00
471,8,17,2,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,0.3028,0.1944,49500,48000,1500,3.03
472,8,17,3,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r13 | q_r13_r6 | q_r6_r18,0.3028,0.0996,25500,25500,0,0.00
473,8,18,0,q_r9_r20 | q_r20_r1 | q_r1_r5 | q_r5_r19,27.1101,12.2133,3054000,3052500,1500,0.05
474,8,18,1,q_r9_r10 | q_r10_r1 | q_r1_r5 | q_r5_r19,27.1101,8.4123,2104500,2103000,1500,0.07
475,8,18,2,q_r9_r20 | q_r20_r1 | q_r1_r16 | q_r16_r22 | q_r22_r19,27.1101,6.4790,1620000,1618500,1500,0.09
